chrosome,start,end,sample_name,n_spliced_reads,strand,junction_name
chr2,1649675,1650800,44_Control.SJ.out,3,-,PXDN|novel_donor|7
chr2,32175361,32177477,44_Control.SJ.out,2,+,SLC30A6|annotated|1
chr2,54987698,55010087,44_Control.SJ.out,17,-,RTN4|annotated|1
chr2,62831158,62859169,44_Control.SJ.out,8,+,EHBP1|annotated|2
chr2,63842599,63856306,44_Control.SJ.out,1,+,UGP2|annotated|1
chr2,68513680,68515585,44_Control.SJ.out,2,+,APLF|novel_acceptor|1
chr2,121410969,121418622,44_Control.SJ.out,1,-,CLASP1|annotated|1
chr2,132663111,132668400,44_Control.SJ.out,1,-,LYPD1|annotated|1
chr2,159395834,159397074,44_Control.SJ.out,9,-,BAZ2B|annotated|1
chr2,159397100,159397345,44_Control.SJ.out,14,-,BAZ2B|annotated|1
chr2,201475742,201478087,44_Control.SJ.out,1,+,STRADB|novel_exon_skip|1
chr2,203376132,203380208,44_Control.SJ.out,3,+,ABI2|annotated|1
chr2,206765654,206766644,44_Control.SJ.out,1,+,FASTKD2|annotated|1
chr2,208273733,208274018,44_Control.SJ.out,1,+,PIKFYVE|annotated|1
chr2,229932886,229976241,44_Control.SJ.out,2,+,FBXO36|annotated|1
chr20,36214440,36221864,44_Control.SJ.out,2,+,EPB41L1|novel_exon_skip|1
chr22,41994714,41996902,44_Control.SJ.out,1,+,SEPTIN3|annotated|1
chr22,42572529,42573936,44_Control.SJ.out,3,+,SERHL2|annotated|1
chr3,10329125,10331983,44_Control.SJ.out,5,-,ATP2B2|annotated|1
chr3,37066325,37072790,44_Control.SJ.out,4,-,LRRFIP2|annotated|1
chr3,37072882,37075024,44_Control.SJ.out,1,-,LRRFIP2|annotated|1
chr3,37818930,37821014,44_Control.SJ.out,0,-,ITGA9-AS1|annotated|1
chr3,50100051,50103083,44_Control.SJ.out,9,+,RBM5|annotated|1
chr3,57865292,57890041,44_Control.SJ.out,4,+,SLMAP|annotated|1
chr3,58412963,58420536,44_Control.SJ.out,13,+,PXK|annotated|1
chr3,97798203,97800703,44_Control.SJ.out,1,+,ARL6|annotated|1
chr3,138398572,138400534,44_Control.SJ.out,2,+,MRAS|novel_donor|1
chr3,142736533,142743485,44_Control.SJ.out,3,+,TRPC1|annotated|1
chr3,150411308,150423049,44_Control.SJ.out,1,+,TSC22D2|annotated|1
chr3,169774561,169778884,44_Control.SJ.out,0,+,MYNN|annotated|1
chr3,197297235,197298536,44_Control.SJ.out,2,-,DLG1|annotated|1
chr3,197945686,197959529,44_Control.SJ.out,2,-,IQCG|annotated|1
chr4,733789,733884,44_Control.SJ.out,1,+,PCGF3|annotated|1
chr4,7992927,8008059,44_Control.SJ.out,2,-,ABLIM2|annotated|1
chr4,16191523,16196658,44_Control.SJ.out,2,-,TAPT1|annotated|1
chr4,27007700,27007983,44_Control.SJ.out,4,+,STIM2|annotated|1
chr4,81802889,81824518,44_Control.SJ.out,3,-,RASGEF1B|annotated|1
chr4,94573393,94575943,44_Control.SJ.out,1,+,PDLIM5|annotated|1
chr4,104472366,104494506,44_Control.SJ.out,1,-,CXXC4|annotated|1
chr4,143382030,143415477,44_Control.SJ.out,0,+,GAB1|annotated|1
chr4,185639035,185646668,44_Control.SJ.out,1,-,SORBS2|annotated|1
chr5,34949677,34950170,44_Control.SJ.out,2,+,DNAJC21|annotated|1
chr5,38947441,38949356,44_Control.SJ.out,4,-,RICTOR|annotated|1
chr5,177136030,177136873,44_Control.SJ.out,1,+,NSD1|annotated|2
chr6,3264325,3267591,44_Control.SJ.out,2,+,PSMG4|annotated|1
chr6,70475733,70477293,44_Control.SJ.out,1,+,FAM135A|annotated|1
chr6,127266925,127280231,44_Control.SJ.out,1,+,RNF146|annotated|1
chr6,127280340,127282287,44_Control.SJ.out,3,+,RNF146|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,44_Control.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,136372649,136377755,44_Control.SJ.out,5,-,MAP7|annotated|1
chr6,158536865,158580940,44_Control.SJ.out,1,+,TMEM181|novel_exon_skip|1
chr7,23521840,23522121,44_Control.SJ.out,2,-,TRA2A|annotated|1
chr7,26399021,26412185,44_Control.SJ.out,1,+,AC004540.5|annotated|1
chr7,44013679,44016434,44_Control.SJ.out,0,-,POLR2J4|annotated|1
chr7,92577676,92578150,44_Control.SJ.out,1,-,FAM133B|annotated|1
chr7,95268707,95269261,44_Control.SJ.out,2,+,PPP1R9A|annotated|1
chr7,122031559,122034095,44_Control.SJ.out,2,+,PTPRZ1|annotated|1
chr8,28891484,28963811,44_Control.SJ.out,2,+,HMBOX1|annotated|1
chr8,37737007,37737908,44_Control.SJ.out,1,+,ERLIN2|annotated|1
chr8,49912231,50394212,44_Control.SJ.out,2,+,SNTG1|annotated|1
chr8,140890769,140948666,44_Control.SJ.out,1,-,PTK2|annotated|1
chr9,35684550,35685064,44_Control.SJ.out,5,-,TPM2|annotated|2
chrX,48818109,48822620,44_Control.SJ.out,4,+,HDAC6|annotated|1
chrX,54928710,54931204,44_Control.SJ.out,1,+,TRO|annotated|1
chrX,76175613,76177616,44_Control.SJ.out,1,+,PBDC1|annotated|1
chrX,101658569,101659076,44_Control.SJ.out,3,-,ARMCX2|annotated|1
chr1,20997633,21001199,48_sALS.SJ.out,2,-,EIF4G3|annotated|1
chr1,61823079,61824445,48_sALS.SJ.out,1,+,PATJ|novel_acceptor|2
chr1,66533889,66534246,48_sALS.SJ.out,2,+,SGIP1|novel_donor|1
chr1,145784596,145788612,48_sALS.SJ.out,1,-,RNF115|novel_donor|4
chr1,181731231,181732384,48_sALS.SJ.out,2,+,CACNA1E|annotated|4
chr1,201804497,201807953,48_sALS.SJ.out,1,+,NAV1|annotated|2
chr1,204988806,204991292,48_sALS.SJ.out,2,+,NFASC|annotated|1
chr10,34346449,34347965,48_sALS.SJ.out,1,-,PARD3|annotated|1
chr10,37971807,37971915,48_sALS.SJ.out,1,-,ZNF25|novel_donor|1
chr10,48575658,48582953,48_sALS.SJ.out,0,-,ARHGAP22|annotated|1
chr10,77008193,77011967,48_sALS.SJ.out,1,-,KCNMA1|annotated|2
chr10,101430452,101479368,48_sALS.SJ.out,0,+,BTRC|annotated|1
chr11,44096321,44107683,48_sALS.SJ.out,0,+,EXT2|annotated|1
chr11,90168295,90168929,48_sALS.SJ.out,1,+,NAALAD2|novel_donor|1
chr11,123578430,123584312,48_sALS.SJ.out,1,+,GRAMD1B|annotated|1
chr12,8188645,8193520,48_sALS.SJ.out,1,+,FAM66C|annotated|1
chr12,9443682,9447618,48_sALS.SJ.out,0,-,DDX12P|none|1
chr12,27302188,27309114,48_sALS.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,48_sALS.SJ.out,2,+,PPFIBP1|annotated|1
chr12,27658848,27660884,48_sALS.SJ.out,1,+,PPFIBP1|annotated|1
chr12,39326324,39330746,48_sALS.SJ.out,2,-,KIF21A|annotated|1
chr12,124817707,124862380,48_sALS.SJ.out,1,-,SCARB1|annotated|3
chr14,50754867,50756492,48_sALS.SJ.out,1,-,NIN|annotated|2
chr14,50758630,50759857,48_sALS.SJ.out,1,-,NIN|annotated|1
chr14,102233789,102235365,48_sALS.SJ.out,1,-,MOK|annotated|1
chr15,33842035,33844862,48_sALS.SJ.out,1,+,RYR3|annotated|1
chr15,40532302,40553595,48_sALS.SJ.out,1,-,CCDC32|annotated|1
chr16,18319298,18319795,48_sALS.SJ.out,0,-,NPIPA8|annotated|1
chr16,21857416,21857659,48_sALS.SJ.out,0,-,NPIPB4|annotated|1
chr16,69711281,69714964,48_sALS.SJ.out,1,-,NQO1|annotated|1
chr17,20110562,20204333,48_sALS.SJ.out,2,+,SPECC1|annotated|1
chr17,35844818,35844840,48_sALS.SJ.out,1,+,TAF15|none|2
chr17,43536498,43544162,48_sALS.SJ.out,1,+,DHX8|annotated|1
chr17,64973517,64974951,48_sALS.SJ.out,2,-,AMZ2P1|novel_donor|1
chr17,77214019,77216549,48_sALS.SJ.out,2,+,SEC14L1|annotated|1
chr17,77216218,77216271,48_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78692493,78696007,48_sALS.SJ.out,1,-,CYTH1|annotated|1
chr18,5398143,5400969,48_sALS.SJ.out,1,-,EPB41L3|annotated|1
chr18,57620648,57621708,48_sALS.SJ.out,2,-,NARS1|annotated|1
chr19,7630846,7638726,48_sALS.SJ.out,1,+,CTD-3214H19.4|annotated|1
chr2,54987698,55010087,48_sALS.SJ.out,1,-,RTN4|annotated|1
chr2,62831158,62859169,48_sALS.SJ.out,9,+,EHBP1|annotated|2
chr2,159395834,159397074,48_sALS.SJ.out,6,-,BAZ2B|annotated|1
chr2,159397100,159397345,48_sALS.SJ.out,7,-,BAZ2B|annotated|1
chr2,200881488,200885698,48_sALS.SJ.out,2,-,PPIL3|annotated|1
chr2,205682905,205683091,48_sALS.SJ.out,1,+,NRP2|annotated|1
chr3,10329125,10331983,48_sALS.SJ.out,4,-,ATP2B2|annotated|1
chr3,37072882,37075024,48_sALS.SJ.out,2,-,LRRFIP2|annotated|1
chr3,51492488,51499873,48_sALS.SJ.out,1,-,DCAF1|novel_acceptor|1
chr3,54885326,54887959,48_sALS.SJ.out,1,+,CACNA2D3|novel_exon_skip|1
chr3,169774561,169778884,48_sALS.SJ.out,1,+,MYNN|annotated|1
chr3,195713976,195714008,48_sALS.SJ.out,0,-,MUC20-OT1|none|1
chr4,6233936,6237256,48_sALS.SJ.out,1,+,LINC02495|annotated|1
chr4,7992927,8008059,48_sALS.SJ.out,2,-,ABLIM2|annotated|1
chr4,27007700,27007983,48_sALS.SJ.out,1,+,STIM2|annotated|1
chr4,82939962,82970327,48_sALS.SJ.out,0,-,LIN54|annotated|1
chr4,86693674,86716530,48_sALS.SJ.out,1,+,PTPN13|novel_exon_skip|1
chr4,104472366,104494506,48_sALS.SJ.out,1,-,CXXC4|annotated|1
chr4,157220725,157221667,48_sALS.SJ.out,3,+,GRIA2|annotated|3
chr4,185639035,185646668,48_sALS.SJ.out,1,-,SORBS2|annotated|1
chr5,34949677,34950170,48_sALS.SJ.out,4,+,DNAJC21|annotated|1
chr5,115813258,115813898,48_sALS.SJ.out,1,-,CDO1|annotated|6
chr5,176591818,176591857,48_sALS.SJ.out,0,+,CDHR2|none|1
chr6,87569590,87589922,48_sALS.SJ.out,0,-,RARS2|annotated|1
chr6,152145555,152148045,48_sALS.SJ.out,1,-,SYNE1|annotated|1
chr7,23521840,23522121,48_sALS.SJ.out,1,-,TRA2A|annotated|1
chr7,30460041,30478606,48_sALS.SJ.out,1,-,NOD1|annotated|1
chr7,45729026,45736787,48_sALS.SJ.out,2,-,SEPTIN7P2|annotated|1
chr7,92577676,92578150,48_sALS.SJ.out,2,-,FAM133B|annotated|1
chr7,122031559,122034095,48_sALS.SJ.out,1,+,PTPRZ1|annotated|1
chr8,25408940,25411194,48_sALS.SJ.out,1,+,DOCK5|novel_exon_skip|1
chr8,79611214,79616822,48_sALS.SJ.out,2,+,STMN2|novel_acceptor|9
chr9,35684550,35685064,48_sALS.SJ.out,20,-,TPM2|annotated|2
chrX,11254707,11265686,48_sALS.SJ.out,1,-,ARHGAP6|annotated|1
chrX,107065758,107067556,48_sALS.SJ.out,2,-,RBM41|annotated|1
chr1,10105744,10106197,60_sALS.SJ.out,1,+,UBE4B|annotated|1
chr1,13749487,13769118,60_sALS.SJ.out,1,+,PRDM2|annotated|1
chr1,24384003,24401319,60_sALS.SJ.out,1,-,STPG1|annotated|1
chr1,28579587,28579683,60_sALS.SJ.out,2,-,SNHG12|novel_donor|1
chr1,30980178,30981312,60_sALS.SJ.out,1,-,PUM1|annotated|1
chr1,40489624,40490780,60_sALS.SJ.out,1,+,ZFP69|annotated|1
chr1,41041565,41046407,60_sALS.SJ.out,0,-,SCMH1|annotated|1
chr1,81936837,81942034,60_sALS.SJ.out,4,+,ADGRL2|annotated|1
chr1,150460317,150470561,60_sALS.SJ.out,1,+,RPRD2|novel_exon_skip|1
chr1,155253732,155254400,60_sALS.SJ.out,2,-,FAM189B|annotated|1
chr1,197903119,197905796,60_sALS.SJ.out,1,+,C1orf53|novel_donor|1
chr1,204988806,204991292,60_sALS.SJ.out,4,+,NFASC|annotated|1
chr1,243126134,243126613,60_sALS.SJ.out,1,-,CEP170|annotated|1
chr1,243512426,243523309,60_sALS.SJ.out,2,-,AKT3|novel_donor|5
chr10,37971807,37971915,60_sALS.SJ.out,1,-,ZNF25|novel_donor|1
chr10,77008193,77011967,60_sALS.SJ.out,2,-,KCNMA1|annotated|2
chr10,77019099,77027823,60_sALS.SJ.out,10,-,KCNMA1|annotated|1
chr10,97866951,97867732,60_sALS.SJ.out,2,+,GOLGA7B|none|2
chr10,102144307,102148372,60_sALS.SJ.out,1,+,PPRC1|annotated|1
chr10,121962107,121963238,60_sALS.SJ.out,1,-,NSMCE4A|annotated|1
chr11,20051333,20054080,60_sALS.SJ.out,2,+,NAV2|annotated|1
chr11,76364432,76365780,60_sALS.SJ.out,1,-,THAP12|novel_combo|1
chr11,108223686,108227595,60_sALS.SJ.out,3,+,ATM|annotated|1
chr11,113235164,113246368,60_sALS.SJ.out,1,+,NCAM1|annotated|1
chr11,113246370,113255877,60_sALS.SJ.out,0,+,NCAM1|annotated|1
chr11,123578430,123584312,60_sALS.SJ.out,1,+,GRAMD1B|annotated|1
chr11,128992046,128998319,60_sALS.SJ.out,6,-,ARHGAP32|novel_acceptor|7
chr12,27302188,27309114,60_sALS.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,60_sALS.SJ.out,12,+,PPFIBP1|annotated|1
chr12,27658848,27660884,60_sALS.SJ.out,12,+,PPFIBP1|annotated|1
chr12,39326324,39330746,60_sALS.SJ.out,4,-,KIF21A|annotated|1
chr12,40763198,40908357,60_sALS.SJ.out,3,+,CNTN1|annotated|1
chr12,49742280,49752464,60_sALS.SJ.out,1,+,TMBIM6|annotated|1
chr12,50401028,50427765,60_sALS.SJ.out,5,+,LARP4|annotated|1
chr12,57231000,57231713,60_sALS.SJ.out,0,+,SHMT2|annotated|1
chr12,100108548,100128580,60_sALS.SJ.out,1,-,UHRF1BP1L|annotated|1
chr12,121244615,121245140,60_sALS.SJ.out,4,-,CAMKK2|annotated|1
chr12,124817707,124862380,60_sALS.SJ.out,2,-,SCARB1|annotated|3
chr12,124862497,124863595,60_sALS.SJ.out,1,-,SCARB1|annotated|3
chr12,130804543,130806982,60_sALS.SJ.out,1,-,STX2|novel_acceptor|1
chr13,45465210,45466517,60_sALS.SJ.out,1,+,COG3|annotated|1
chr13,111277673,111280538,60_sALS.SJ.out,0,+,ARHGEF7|annotated|3
chr14,23298917,23299401,60_sALS.SJ.out,8,-,PPP1R3E|annotated|1
chr14,50758630,50759857,60_sALS.SJ.out,2,-,NIN|annotated|1
chr14,50979549,50981854,60_sALS.SJ.out,1,-,TRIM9|novel_donor|1
chr14,59473090,59474439,60_sALS.SJ.out,1,-,L3HYPDH|annotated|1
chr15,30903887,30904512,60_sALS.SJ.out,0,+,FAN1|annotated|1
chr15,74900137,74901950,60_sALS.SJ.out,2,-,FAM219B|annotated|1
chr15,99131813,99132750,60_sALS.SJ.out,3,+,SYNM|annotated|1
chr15,99287951,99334018,60_sALS.SJ.out,1,+,LRRC28|annotated|1
chr15,101699435,101701086,60_sALS.SJ.out,3,-,TARS3|annotated|1
chr16,2604374,2610462,60_sALS.SJ.out,3,+,ENSG00000215154|novel_donor|1
chr16,11937668,11941983,60_sALS.SJ.out,0,-,NPIPB2|annotated|1
chr16,12129758,12135551,60_sALS.SJ.out,2,+,SNX29|annotated|1
chr16,18372854,18374832,60_sALS.SJ.out,0,-,NPIPA9|annotated|2
chr16,22519269,22523820,60_sALS.SJ.out,0,+,NPIPB5|annotated|1
chr16,68084925,68121987,60_sALS.SJ.out,2,+,NFATC3|annotated|1
chr16,69711281,69714964,60_sALS.SJ.out,0,-,NQO1|annotated|1
chr16,69982545,69982658,60_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr17,655953,697418,60_sALS.SJ.out,3,-,VPS53|annotated|1
chr17,8463354,8466930,60_sALS.SJ.out,1,+,NDEL1|annotated|1
chr17,28766707,28834293,60_sALS.SJ.out,2,-,FAM222B|annotated|1
chr17,29122253,29140340,60_sALS.SJ.out,1,-,MYO18A|annotated|1
chr17,35844818,35844840,60_sALS.SJ.out,2,+,TAF15|none|2
chr17,64751601,64751807,60_sALS.SJ.out,1,-,ARHGAP27P1-BPTFP1-KPNA2P3|ambig_gene|1
chr17,77214019,77216549,60_sALS.SJ.out,1,+,SEC14L1|annotated|1
chr17,77216218,77216271,60_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78692493,78696007,60_sALS.SJ.out,1,-,CYTH1|annotated|1
chr17,78696009,78698269,60_sALS.SJ.out,1,-,CYTH1|annotated|1
chr17,81665584,81666146,60_sALS.SJ.out,1,-,OXLD1|annotated|1
chr18,5398143,5400969,60_sALS.SJ.out,2,-,EPB41L3|annotated|1
chr18,36138872,36139419,60_sALS.SJ.out,2,+,ELP2|annotated|1
chr18,57620648,57621708,60_sALS.SJ.out,1,-,NARS1|annotated|1
chr19,34390843,34391544,60_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34391993,60_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34392043,60_sALS.SJ.out,1,+,GPI|none|2
chr19,36572392,36573043,60_sALS.SJ.out,1,-,ZNF529|novel_donor|4
chr19,37533403,37533486,60_sALS.SJ.out,2,+,ZNF793|annotated|1
chr19,37773751,37779213,60_sALS.SJ.out,1,-,ZNF573|novel_donor|4
chr19,40036626,40047406,60_sALS.SJ.out,5,-,ZNF780B|annotated|1
chr19,50708843,50711371,60_sALS.SJ.out,1,-,SHANK1|novel_acceptor|1
chr19,53175571,53182884,60_sALS.SJ.out,1,-,ZNF665|annotated|1
chr19,53449638,53460915,60_sALS.SJ.out,0,+,ZNF761|annotated|1
chr19,58589114,58589211,60_sALS.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,27627917,27628390,60_sALS.SJ.out,1,-,CCDC121|annotated|1
chr2,30148541,30155850,60_sALS.SJ.out,2,+,YPEL5|annotated|1
chr2,31869952,31917926,60_sALS.SJ.out,0,-,MEMO1|annotated|1
chr2,61083314,61086186,60_sALS.SJ.out,1,+,KIAA1841|novel_acceptor|1
chr2,62831158,62859169,60_sALS.SJ.out,44,+,EHBP1|annotated|2
chr2,63842599,63856306,60_sALS.SJ.out,6,+,UGP2|annotated|1
chr2,119339971,119340159,60_sALS.SJ.out,6,-,C2orf76|annotated|1
chr2,159395834,159397074,60_sALS.SJ.out,27,-,BAZ2B|annotated|1
chr2,159397100,159397345,60_sALS.SJ.out,28,-,BAZ2B|annotated|1
chr2,200881488,200885698,60_sALS.SJ.out,3,-,PPIL3|annotated|1
chr20,1183885,1184302,60_sALS.SJ.out,1,-,TMEM74B|novel_acceptor|1
chr20,36212376,36221864,60_sALS.SJ.out,1,+,EPB41L1|novel_exon_skip|4
chr20,58895684,58899949,60_sALS.SJ.out,1,+,GNAS|annotated|1
chr21,29596570,29598830,60_sALS.SJ.out,1,-,GRIK1|annotated|1
chr22,50389111,50393893,60_sALS.SJ.out,1,+,PPP6R2|novel_exon_skip|1
chr3,10329125,10331983,60_sALS.SJ.out,16,-,ATP2B2|annotated|1
chr3,10385327,10388277,60_sALS.SJ.out,1,-,ATP2B2|annotated|2
chr3,12901522,12908349,60_sALS.SJ.out,1,-,IQSEC1|annotated|1
chr3,32442013,32452392,60_sALS.SJ.out,1,+,CMTM7|annotated|1
chr3,37066325,37072790,60_sALS.SJ.out,4,-,LRRFIP2|annotated|1
chr3,37072882,37075024,60_sALS.SJ.out,1,-,LRRFIP2|annotated|1
chr3,53292827,53312241,60_sALS.SJ.out,1,-,DCP1A|annotated|1
chr3,57865292,57890041,60_sALS.SJ.out,3,+,SLMAP|annotated|1
chr3,58412963,58420536,60_sALS.SJ.out,22,+,PXK|annotated|1
chr3,62275966,62276972,60_sALS.SJ.out,1,+,PTPRG|annotated|1
chr3,62467312,62474173,60_sALS.SJ.out,1,-,CADPS|annotated|1
chr3,72955349,72957234,60_sALS.SJ.out,1,+,GXYLT2|novel_acceptor|1
chr3,75739345,75741276,60_sALS.SJ.out,3,-,ZNF717|annotated|1
chr3,125331238,125374227,60_sALS.SJ.out,2,-,ZNF148|novel_donor|1
chr3,138188530,138221926,60_sALS.SJ.out,3,+,ARMC8|annotated|1
chr3,138398572,138400534,60_sALS.SJ.out,1,+,MRAS|novel_donor|1
chr3,142736533,142743485,60_sALS.SJ.out,3,+,TRPC1|annotated|1
chr3,142748460,142762221,60_sALS.SJ.out,0,+,TRPC1|novel_acceptor|1
chr3,150438354,150457076,60_sALS.SJ.out,2,+,TSC22D2|annotated|1
chr3,157153156,157156936,60_sALS.SJ.out,7,-,CCNL1|annotated|1
chr3,169774561,169778884,60_sALS.SJ.out,1,+,MYNN|annotated|1
chr3,197835738,197839321,60_sALS.SJ.out,0,+,LRCH3|annotated|4
chr4,7992927,8008059,60_sALS.SJ.out,1,-,ABLIM2|annotated|1
chr4,27007700,27007983,60_sALS.SJ.out,1,+,STIM2|annotated|1
chr4,53143787,53145333,60_sALS.SJ.out,1,-,SCFD2|novel_acceptor|2
chr4,81802889,81824518,60_sALS.SJ.out,1,-,RASGEF1B|annotated|1
chr4,94573393,94575943,60_sALS.SJ.out,1,+,PDLIM5|annotated|1
chr4,165220059,165238778,60_sALS.SJ.out,0,+,KLHL2|annotated|1
chr5,34949677,34950170,60_sALS.SJ.out,16,+,DNAJC21|annotated|1
chr5,70475600,70478482,60_sALS.SJ.out,0,+,NAIPP1|annotated|1
chr5,115813258,115813898,60_sALS.SJ.out,3,-,CDO1|annotated|6
chr5,171914405,171957597,60_sALS.SJ.out,1,-,FBXW11|annotated|1
chr5,181056015,181056538,60_sALS.SJ.out,4,+,BTNL9|annotated|2
chr6,3264325,3267591,60_sALS.SJ.out,6,+,PSMG4|annotated|1
chr6,8430157,8435343,60_sALS.SJ.out,2,-,SLC35B3|annotated|1
chr6,24839599,24842862,60_sALS.SJ.out,1,-,RIPOR2|annotated|1
chr6,79202155,79202276,60_sALS.SJ.out,2,-,HMGN3|annotated|1
chr6,87569590,87589922,60_sALS.SJ.out,1,-,RARS2|annotated|1
chr6,102065928,102068347,60_sALS.SJ.out,2,+,GRIK2|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,SOGA3|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,SOGA3|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,SOGA3|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,SOGA3|annotated|1
chr6,127473391,127475302,60_sALS.SJ.out,3,-,RP3-403A15.5|annotated|1
chr6,152143765,152145487,60_sALS.SJ.out,5,-,SYNE1|annotated|1
chr6,152145555,152148045,60_sALS.SJ.out,3,-,SYNE1|annotated|1
chr6,159679298,159682474,60_sALS.SJ.out,1,-,SOD2|annotated|1
chr6,161097176,161101892,60_sALS.SJ.out,1,+,MAP3K4|annotated|1
chr7,23521840,23522121,60_sALS.SJ.out,46,-,TRA2A|annotated|1
chr7,44013679,44016434,60_sALS.SJ.out,0,-,POLR2J4|annotated|1
chr7,64815044,64830940,60_sALS.SJ.out,1,+,ZNF138|annotated|1
chr7,66092663,66127704,60_sALS.SJ.out,0,+,AC068533.7|annotated|1
chr7,81950508,81957460,60_sALS.SJ.out,3,-,CACNA2D1|novel_donor|1
chr7,92577676,92578150,60_sALS.SJ.out,6,-,FAM133B|annotated|1
chr7,95268707,95269261,60_sALS.SJ.out,0,+,PPP1R9A|annotated|1
chr7,107613732,107618328,60_sALS.SJ.out,0,+,BCAP29|annotated|1
chr7,122031559,122034095,60_sALS.SJ.out,9,+,PTPRZ1|annotated|1
chr8,12145700,12145948,60_sALS.SJ.out,0,+,FAM66D|annotated|1
chr8,28924755,28963811,60_sALS.SJ.out,1,+,HMBOX1|annotated|1
chr8,42345019,42355516,60_sALS.SJ.out,1,+,POLB|novel_exon_skip|1
chr8,51899846,51946436,60_sALS.SJ.out,1,+,RP11-110G21.1|annotated|1
chr8,79611214,79616822,60_sALS.SJ.out,7,+,STMN2|novel_acceptor|9
chr9,35684550,35685064,60_sALS.SJ.out,17,-,TPM2|annotated|2
chr9,89455953,89474539,60_sALS.SJ.out,3,-,SEMA4D|novel_donor|1
chr9,89455953,89475485,60_sALS.SJ.out,2,-,SEMA4D|novel_donor|1
chr9,128250940,128253047,60_sALS.SJ.out,1,+,DNM1|novel_acceptor|4
chrX,11254707,11265686,60_sALS.SJ.out,2,-,ARHGAP6|annotated|1
chrX,52898726,52899468,60_sALS.SJ.out,0,+,FAM156B|annotated|1
chrX,54928710,54931204,60_sALS.SJ.out,2,+,TRO|annotated|1
chrX,109537270,109538045,60_sALS.SJ.out,4,+,NXT2|annotated|1
chr1,10105744,10106197,62_sALS.SJ.out,2,+,UBE4B|annotated|1
chr1,24384003,24401319,62_sALS.SJ.out,1,-,STPG1|annotated|1
chr1,41041565,41046407,62_sALS.SJ.out,0,-,SCMH1|annotated|1
chr1,68098753,68137780,62_sALS.SJ.out,0,-,WLS|annotated|2
chr1,77946576,77947453,62_sALS.SJ.out,3,-,FUBP1|annotated|1
chr1,81936837,81942034,62_sALS.SJ.out,6,+,ADGRL2|annotated|1
chr1,114420451,114421436,62_sALS.SJ.out,4,-,TRIM33|annotated|1
chr1,151612441,151658235,62_sALS.SJ.out,4,+,SNX27|novel_donor|1
chr1,156407197,156407842,62_sALS.SJ.out,1,-,MIR9-1HG|annotated|1
chr1,168015951,168022988,62_sALS.SJ.out,0,+,DCAF6|annotated|1
chr1,174305127,174320503,62_sALS.SJ.out,4,+,RABGAP1L|novel_acceptor|1
chr1,204988806,204991292,62_sALS.SJ.out,3,+,NFASC|annotated|1
chr10,22345818,22391729,62_sALS.SJ.out,1,+,SPAG6|annotated|1
chr10,60134358,60138964,62_sALS.SJ.out,1,-,ANK3|novel_exon_skip|1
chr10,84499959,84513449,62_sALS.SJ.out,7,+,CCSER2|annotated|1
chr10,101430452,101479368,62_sALS.SJ.out,1,+,BTRC|annotated|1
chr11,33348228,33348522,62_sALS.SJ.out,1,+,HIPK3|annotated|1
chr11,44096321,44107683,62_sALS.SJ.out,1,+,EXT2|annotated|1
chr11,61958501,61959498,62_sALS.SJ.out,1,+,BEST1|annotated|1
chr11,76008867,76012927,62_sALS.SJ.out,1,+,UVRAG|annotated|2
chr11,107522555,107523164,62_sALS.SJ.out,1,-,ALKBH8|novel_donor|1
chr11,108223686,108227595,62_sALS.SJ.out,1,+,ATM|annotated|1
chr11,111805315,111809643,62_sALS.SJ.out,1,-,ALG9|annotated|1
chr11,123578430,123584312,62_sALS.SJ.out,1,+,GRAMD1B|annotated|1
